SLOT_ID,CHIP_ID,CHIP_TYPE,CORE_ID,CORE_TYPE,CORE_LANE,LANE_SPEED(mbps),MEDIA_TYPE,TCVR_VENDOR,NIC_VENDOR,CABLE_LENGTH(m),TX_PRE3,TX_PRE2,TX_PRE1,TX_MAIN,TX_POST1,TX_POST2,TX_POST3,TX_DRIVE_CURRENT,RX_CTLE_CODE,RX_DSP_MODE,RX_AFE_TRIM
1,1,NPU,0,CHENAB2_NIF,246,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,247,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,248,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,249,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,250,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,251,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,252,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,253,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,254,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,255,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,256,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,257,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,258,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,259,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,260,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,261,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,262,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,263,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,264,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,265,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,266,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,267,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,268,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,269,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,270,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,271,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,272,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,273,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,274,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,275,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,276,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,277,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,278,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,279,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,280,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,281,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,282,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,283,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,284,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,285,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,286,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,287,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,288,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,289,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,290,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,291,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,292,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,293,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,294,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,295,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,296,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,297,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,298,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,299,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,300,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,301,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,302,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,303,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,304,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,305,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,306,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,307,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,308,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,309,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,310,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,311,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,312,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,313,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,314,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,315,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,316,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,317,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,318,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,319,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,320,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,321,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,322,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,323,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,324,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,325,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,326,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,327,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,328,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,329,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,330,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,331,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,332,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,333,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,334,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,335,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,336,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,337,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,338,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,339,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,340,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,341,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,342,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,343,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,344,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,345,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,346,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,347,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,348,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,349,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,350,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,351,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,352,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,353,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,354,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,355,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,356,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,357,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,358,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,359,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,360,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,361,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,362,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,363,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,364,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,365,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,366,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,367,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,368,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,369,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,370,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,371,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,372,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,373,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,374,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,375,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,376,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,377,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,378,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,379,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,380,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,381,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,382,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,383,200000,BACKPLANE,,,,0,1,-10,52,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,384,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,385,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,386,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,387,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,388,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,389,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,390,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,391,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,392,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,393,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,394,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,395,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,396,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,397,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,398,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,399,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,400,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,401,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,402,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,403,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,404,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,405,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,406,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,407,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,408,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,409,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,410,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,411,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,412,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,413,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,414,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,415,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,416,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,417,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,418,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,419,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,420,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,421,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,422,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,423,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,424,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,425,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,426,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,427,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,428,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,429,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,430,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,431,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,432,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,433,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,434,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,435,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,436,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,437,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,438,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,439,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,440,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,441,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,442,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,443,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,444,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,445,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,446,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,447,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,448,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,449,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,450,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,451,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,452,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,453,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,454,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,455,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,456,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,457,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,458,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,459,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,460,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,461,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,462,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,463,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,464,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,465,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,466,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,467,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,468,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,469,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,470,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,471,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,472,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,473,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,474,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,475,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,476,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,477,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,478,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,479,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,480,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,481,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,482,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,483,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,484,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,485,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,486,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,487,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,488,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,489,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,490,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,491,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,492,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,493,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,494,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
1,1,NPU,0,CHENAB2_NIF,495,200000,BACKPLANE,,,,0,1,-11,51,0,,,55,,,
